,Job Title,Annual Salary,Experience,Education,Position,Location,Is Remote,Company Size,Company Size Scale,Founded,Company Old,Industry,Sector,Revenue,Revenue Scale,Type of Ownership,Rating,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Company Name,Time of Scrape
627,Sr. Data Visualization Engineer (Remote),144867.0,12,BACHELOR,SENIOR,"Brea, CA",0,1001 to 5000 Employees,5,1961,62,Insurance Carriers,Insurance,$1 to $5 billion (USD),7,Company - Public,3.5,3.5,3.4,3.7,3.4,3.4,"Mercury Insurance
3.5",2023-05-11 15:21:12.095236
628,Sr Data Science Engineer,110906.0,5,BACHELOR,SENIOR,"Nashville, TN",0,10000+ Employees,7,1968,55,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),9,Company - Public,3.3,3.5,3.2,3.3,3.0,3.2,"HCA Healthcare
3.3",2023-05-11 15:21:17.182891
630,BUSINESS INTELLIGENCE ANALYST I,78042.0,-1,-1,-1,"Columbia, MO",0,5001 to 10000 Employees,6,1956,67,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),7,Hospital,3.4,3.6,3.4,3.3,2.8,3.1,"MU Health Care
3.4",2023-05-11 15:21:40.041773
631,Data Quality Analyst,82357.0,8,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:21:43.713245
632,Junior AI Engineer,87503.0,1,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:21:46.591893
633,Data Scientist,100746.0,3,BACHELOR,-1,"Reston, VA",0,Unknown,-1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.6,4.4,4.0,4.4,4.0,3.4,"GTA (Global Technology Associates)
4.6",2023-05-11 15:21:49.269216
634,Data Scientist,107500.0,3,BACHELOR,JUNIOR,Remote,1,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,-1,-1,-1,-1,-1,-1,National Consulting Partners,2023-05-11 15:21:54.305550
635,Data Science Co-op,105551.0,-1,BACHELOR,JUNIOR,"Danvers, MA",0,1001 to 5000 Employees,5,1981,42,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),6,Company - Public,3.6,3.8,3.7,3.6,3.3,2.9,"Abiomed
3.6",2023-05-11 15:21:56.791272
636,Data Analyst,95000.0,3,BACHELOR,-1,"Fort Worth, TX",0,Unknown,-1,-1,-1,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,-1,Company - Private,3.7,4.5,3.5,4.0,2.5,4.5,"FASTENER DISTRIBUTION HOLDINGS LLC
3.7",2023-05-11 15:22:00.146522
637,Junior Business Analyst,66912.0,3,BACHELOR,-1,"Port Washington, NY",0,501 to 1000 Employees,4,1989,34,Consumer Product Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,2.8,3.2,2.8,2.9,2.6,2.7,"Kiss Products
2.8",2023-05-11 15:22:02.841721
638,Data Science (AI/ML),69782.0,-1,-1,-1,"Dallas, TX",0,501 to 1000 Employees,4,2004,19,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4,Company - Private,3.9,3.9,3.8,4.0,3.7,3.9,"Anblicks
3.9",2023-05-11 15:22:08.156290
640,-1,131330.0,-1,-1,-1,"Cambridge, MA",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,-1,2023-05-11 15:22:11.802575
641,Data Scientist,115535.0,5,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:22:14.106556
642,Data Analyst,67430.0,-1,BACHELOR,-1,"Falls Church, VA",0,51 to 200 Employees,2,2009,14,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Contract,4.3,3.7,3.6,4.5,3.9,4.5,"Tesla Government
4.3",2023-05-11 15:22:16.968770
643,Data Scientist,102047.0,2,BACHELOR,-1,"Minneapolis, MN",0,201 to 500 Employees,3,2003,20,Business Consulting,Management & Consulting,$25 to $100 million (USD),4,Subsidiary or Business Segment,4.0,3.8,3.8,4.0,3.9,3.8,"Trissential
4.0",2023-05-11 15:22:20.838604
644,Senior Data Engineer,130000.0,4,BACHELOR,SENIOR,"North Druid Hills, GA",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Kanini,2023-05-11 15:22:23.887564
645,Data Analyst,79979.0,5,BACHELOR,-1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,BET+,2023-05-11 15:22:26.297296
646,Data Science Associate,96038.0,2,BACHELOR,-1,"Raleigh, NC",0,10000+ Employees,7,1987,36,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),9,Company - Public,3.9,3.5,4.3,3.8,3.5,3.4,"Gilead Sciences
3.9",2023-05-11 15:22:28.344506
647,Data Engineer - Data Science & Analytics,117500.0,5,BACHELOR,-1,"Dallas, TX",0,10000+ Employees,7,1976,47,General Merchandise & Superstores,Retail & Wholesale,Unknown / Non-Applicable,-1,Company - Public,4.0,3.9,4.3,3.8,3.4,3.3,"Costco Wholesale
4.0",2023-05-11 15:22:33.024311
648,Sr Data Science Engineer,110906.0,5,BACHELOR,SENIOR,"Nashville, TN",0,10000+ Employees,7,1968,55,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),9,Company - Public,3.3,3.5,3.2,3.3,3.0,3.2,"HCA Healthcare
3.3",2023-05-11 15:22:36.147344
649,Data Analyst,140400.0,-1,-1,-1,"Cupertino, CA",0,1 to 50 Employees,1,-1,-1,Advertising & Public Relations,Media & Communication,$1 to $5 million (USD),2,Company - Private,3.0,3.0,3.0,3.0,3.0,3.0,"Match Inc
3.0",2023-05-11 15:22:39.325840
650,Data Scientist,99000.0,4,BACHELOR,SENIOR,Remote,1,1001 to 5000 Employees,5,1999,24,Home Furniture & Housewares Stores,Retail & Wholesale,$1 to $5 billion (USD),7,Company - Public,3.1,3.2,3.0,3.4,2.8,3.4,"Overstock.com Inc.
3.1",2023-05-11 15:22:42.082562
653,Data Science Engineer,78948.0,-1,-1,-1,"Farmington Hills, MI",0,1 to 50 Employees,1,2000,23,HR Consulting,Human Resources & Staffing,$1 to $5 million (USD),2,Company - Private,4.4,4.3,4.5,4.5,4.5,4.5,"SunSoft Technologies
4.4",2023-05-11 15:22:51.621733
656,Data Science - Analyst I,70000.0,1,BACHELOR,-1,"Mount Laurel, NJ",0,5001 to 10000 Employees,6,1924,99,Vehicle Dealers,Retail & Wholesale,$1 to $5 billion (USD),7,Company - Private,3.7,3.3,3.4,3.8,3.5,3.7,"Holman
3.7",2023-05-11 15:23:03.794252
657,Sr. Data Visualization Engineer (Remote),144867.0,12,BACHELOR,SENIOR,"Brea, CA",0,1001 to 5000 Employees,5,1961,62,Insurance Carriers,Insurance,$1 to $5 billion (USD),7,Company - Public,3.5,3.5,3.4,3.7,3.4,3.4,"Mercury Insurance
3.5",2023-05-11 15:23:06.701412
658,Data Engineer (7564D),117500.0,5,BACHELOR,-1,"Dallas, TX",0,10000+ Employees,7,1976,47,General Merchandise & Superstores,Retail & Wholesale,Unknown / Non-Applicable,-1,Company - Public,4.0,3.9,4.3,3.8,3.4,3.3,"Costco Wholesale
4.0",2023-05-11 15:23:09.934462
660,Data Quality Analyst,82357.0,8,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:23:26.897223
661,Junior AI Engineer,87503.0,1,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:23:29.819703
662,BUSINESS INTELLIGENCE ANALYST I,78042.0,-1,BACHELOR,-1,"Columbia, MO",0,5001 to 10000 Employees,6,1956,67,Health Care Services & Hospitals,Healthcare,$500 million to $1 billion (USD),7,Hospital,3.4,3.6,3.4,3.3,2.8,3.1,"MU Health Care
3.4",2023-05-11 15:23:32.790509
663,Senior Data Engineer,130000.0,4,BACHELOR,SENIOR,"North Druid Hills, GA",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Kanini,2023-05-11 15:23:39.069991
665,Data Science Engineer,78948.0,-1,MASTER,-1,"Farmington Hills, MI",0,1 to 50 Employees,1,2000,23,HR Consulting,Human Resources & Staffing,$1 to $5 million (USD),2,Company - Private,4.4,4.3,4.5,4.5,4.5,4.5,"SunSoft Technologies
4.4",2023-05-11 15:23:42.351292
666,Data Science Engineer,105699.0,-1,BACHELOR,SENIOR,"Herndon, VA",0,Unknown,-1,-1,-1,Software Development,Information Technology,Unknown / Non-Applicable,-1,Company - Private,2.6,4.0,4.0,3.0,4.0,3.0,"Softthink Solutions
2.6",2023-05-11 15:23:45.594310
667,Data Science Associate,97500.0,1,BACHELOR,JUNIOR,United States,0,1 to 50 Employees,1,2015,8,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,-1,Company - Private,4.4,4.5,4.6,4.1,4.1,4.6,"pulseData
4.4",2023-05-11 15:23:48.354311
668,Data Analyst – NLP Data Science (BHJOB22048_676),87395.0,4,BACHELOR,SENIOR,"Ontario, CA",0,1 to 50 Employees,1,2010,13,Information Technology Support Services,Information Technology,$1 to $5 million (USD),2,Company - Private,4.5,4.0,4.2,4.3,4.3,4.3,"ITmPowered
4.5",2023-05-11 15:23:52.530644
669,Data Science Co-op,105551.0,-1,BACHELOR,JUNIOR,"Danvers, MA",0,1001 to 5000 Employees,5,1981,42,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),6,Company - Public,3.6,3.8,3.7,3.6,3.3,2.9,"Abiomed
3.6",2023-05-11 15:23:55.587285
670,Manager Data Analytics,113427.0,5,BACHELOR,SENIOR,"Worcester, MA",0,10000+ Employees,7,1997,26,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),7,Hospital,3.8,3.9,3.9,3.7,3.4,3.7,"UMass Memorial Health
3.8",2023-05-11 15:23:58.569397
671,Data Science Associate,96038.0,2,BACHELOR,-1,"Raleigh, NC",0,10000+ Employees,7,1987,36,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),9,Company - Public,3.9,3.5,4.3,3.8,3.5,3.4,"Gilead Sciences
3.9",2023-05-11 15:24:01.515214
672,Sr. Data Engineer,145600.0,6,MASTER,-1,"Los Angeles, CA",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,DataPattern,2023-05-11 15:24:04.643466
674,Statistical Analyst I,65910.0,-1,-1,-1,"Schaumburg, IL",0,10000+ Employees,7,1872,151,Insurance Carriers,Insurance,$10+ billion (USD),9,Company - Private,4.2,3.8,4.0,4.2,3.8,4.1,"Zurich Insurance
4.2",2023-05-11 15:24:09.818540
676,Senior Data Engineer,110000.0,-1,-1,-1,"Ohio City, OH",0,201 to 500 Employees,3,2011,12,Primary & Secondary Schools,Education,Unknown / Non-Applicable,-1,Company - Private,4.6,4.5,4.4,4.9,4.3,4.6,"BEGiN
4.6",2023-05-11 15:24:13.538520
677,"Analyst, Data Science",95808.0,1,BACHELOR,-1,"Chicago, IL",0,1001 to 5000 Employees,5,2010,13,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.0,3.8,3.5,4.0,3.7,3.8,"Annalect
4.0",2023-05-11 15:24:16.697414
678,Senior Data Scientist,104000.0,7,BACHELOR,SENIOR,"Westlake, TX",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,BigLynx Inc,2023-05-11 15:24:22.612056
679,Data Science Analyst,100782.0,-1,-1,-1,"San Jose, CA",0,51 to 200 Employees,2,2018,5,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,3.6,3.5,3.4,3.4,3.3,3.4,"Banyan Data Services
3.6",2023-05-11 15:24:25.178533
680,"Manager, Data Science & Analytics",152100.0,5,BACHELOR,-1,United States,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FedEx Dataworks,2023-05-11 15:24:27.791416
681,"Co-op, Data Engineer",131330.0,-1,MASTER,SENIOR,"Cambridge, MA",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,Exo Therapeutics,2023-05-11 15:24:29.439435
682,Data Analytics Analyst,81869.0,3,BACHELOR,SENIOR,"Worcester, MA",0,10000+ Employees,7,1997,26,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),7,Hospital,3.8,3.9,3.9,3.7,3.4,3.7,"UMass Memorial Health
3.8",2023-05-11 15:24:31.879931
683,-1,103035.0,-1,-1,-1,-1,0,1001 to 5000 Employees,5,-1,-1,Rail Transportation,Transportation & Logistics,$1 to $5 billion (USD),7,Company - Public,-1,-1,-1,-1,-1,-1,-1,2023-05-11 15:24:34.792694
685,Data Scientist (All Levels),115100.0,-1,-1,-1,"Reston, VA",0,1001 to 5000 Employees,5,1996,27,Business Consulting,Management & Consulting,$100 to $500 million (USD),6,Nonprofit Organization,4.5,4.1,4.0,4.5,4.2,4.5,"Noblis
4.5",2023-05-11 15:24:38.633634
686,Data Scientist,107500.0,3,BACHELOR,JUNIOR,Remote,1,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,-1,-1,-1,-1,-1,-1,National Consulting Partners,2023-05-11 15:24:43.038148
687,Sr Data Science Engineer,110906.0,5,BACHELOR,SENIOR,"Nashville, TN",0,10000+ Employees,7,1968,55,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),9,Company - Public,3.3,3.5,3.2,3.3,3.0,3.2,"HCA Healthcare
3.3",2023-05-11 15:25:03.482863
688,MLOps/Machine Learning Engineer,150800.0,10,BACHELOR,SENIOR,Remote,1,201 to 500 Employees,3,2009,14,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,4.7,4.4,4.3,4.6,4.4,4.5,"Kani Solutions Inc.
4.7",2023-05-11 15:25:09.047231
689,Data Scientist,115535.0,5,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:25:15.321734
690,Data Quality Analyst,82357.0,8,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:25:28.129598
691,Junior AI Engineer,87503.0,1,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:25:31.332291
693,Data Analyst,95000.0,-1,-1,-1,"Fort Worth, TX",0,Unknown,-1,-1,-1,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,-1,Company - Private,3.7,4.5,3.5,4.0,2.5,4.5,"FASTENER DISTRIBUTION HOLDINGS LLC
3.7",2023-05-11 15:25:34.892750
694,Data Scientist,115535.0,5,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:25:37.937427
695,Data Analyst,67430.0,-1,BACHELOR,-1,"Falls Church, VA",0,51 to 200 Employees,2,2009,14,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Contract,4.3,3.7,3.6,4.5,3.9,4.5,"Tesla Government
4.3",2023-05-11 15:25:43.880669
696,Data Science Co-op,105551.0,-1,BACHELOR,JUNIOR,"Danvers, MA",0,1001 to 5000 Employees,5,1981,42,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),6,Company - Public,3.6,3.8,3.7,3.6,3.3,2.9,"Abiomed
3.6",2023-05-11 15:25:46.573749
697,Data Science Associate,96038.0,2,BACHELOR,-1,"Raleigh, NC",0,10000+ Employees,7,1987,36,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),9,Company - Public,3.9,3.5,4.3,3.8,3.5,3.4,"Gilead Sciences
3.9",2023-05-11 15:25:49.336407
698,Data Scientist,100746.0,3,BACHELOR,-1,"Reston, VA",0,Unknown,-1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.6,4.4,4.0,4.4,4.0,3.4,"GTA (Global Technology Associates)
4.6",2023-05-11 15:25:51.717581
699,Data Scientist,102047.0,2,BACHELOR,-1,"Minneapolis, MN",0,201 to 500 Employees,3,2003,20,Business Consulting,Management & Consulting,$25 to $100 million (USD),4,Subsidiary or Business Segment,4.0,3.8,3.8,4.0,3.9,3.8,"Trissential
4.0",2023-05-11 15:25:55.532784
700,Data Science Engineer,78948.0,-1,MASTER,-1,"Farmington Hills, MI",0,1 to 50 Employees,1,2000,23,HR Consulting,Human Resources & Staffing,$1 to $5 million (USD),2,Company - Private,4.4,4.3,4.5,4.5,4.5,4.5,"SunSoft Technologies
4.4",2023-05-11 15:26:00.088460
701,Data Analyst,91474.0,2,BACHELOR,-1,"San Francisco, CA",0,51 to 200 Employees,2,2006,17,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.4,4.1,4.0,4.7,4.3,4.5,"Moove-it
4.4",2023-05-11 15:26:03.955623
702,Data Scientist,99000.0,-1,-1,-1,Remote,1,1001 to 5000 Employees,5,1999,24,Home Furniture & Housewares Stores,Retail & Wholesale,$1 to $5 billion (USD),7,Company - Public,3.1,3.2,3.0,3.4,2.8,3.4,"Overstock.com Inc.
3.1",2023-05-11 15:26:07.105821
703,Senior Data Engineer,130000.0,4,BACHELOR,SENIOR,"North Druid Hills, GA",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Kanini,2023-05-11 15:26:09.481480
704,Data Science Engineer,105699.0,-1,BACHELOR,SENIOR,"Herndon, VA",0,Unknown,-1,-1,-1,Software Development,Information Technology,Unknown / Non-Applicable,-1,Company - Private,2.6,4.0,4.0,3.0,4.0,3.0,"Softthink Solutions
2.6",2023-05-11 15:26:12.860614
705,Data Scientist,107500.0,3,BACHELOR,JUNIOR,Remote,1,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,-1,-1,-1,-1,-1,-1,National Consulting Partners,2023-05-11 15:26:18.795769
707,"Co-op, Data Engineer",131330.0,-1,MASTER,SENIOR,"Cambridge, MA",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,Exo Therapeutics,2023-05-11 15:26:25.595861
708,Data Science Associate,97500.0,1,BACHELOR,JUNIOR,United States,0,1 to 50 Employees,1,2015,8,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,-1,Company - Private,4.4,4.5,4.6,4.1,4.1,4.6,"pulseData
4.4",2023-05-11 15:26:28.333403
711,Junior Business Analyst,66912.0,3,BACHELOR,-1,"Port Washington, NY",0,501 to 1000 Employees,4,1989,34,Consumer Product Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,2.8,3.2,2.8,2.9,2.6,2.7,"Kiss Products
2.8",2023-05-11 15:26:38.628287
713,Data Engineer,108505.0,8,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:26:44.784735
714,Data Analyst,79979.0,5,BACHELOR,-1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,BET+,2023-05-11 15:26:48.126378
715,Data Science (AI/ML),69782.0,-1,-1,-1,"Dallas, TX",0,501 to 1000 Employees,4,2004,19,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4,Company - Private,3.9,3.9,3.8,4.0,3.7,3.9,"Anblicks
3.9",2023-05-11 15:26:49.961519
717,Data Analyst,140400.0,-1,-1,-1,"Cupertino, CA",0,1 to 50 Employees,1,-1,-1,Advertising & Public Relations,Media & Communication,$1 to $5 million (USD),2,Company - Private,3.0,3.0,3.0,3.0,3.0,3.0,"Match Inc
3.0",2023-05-11 15:26:53.443604
719,Data Scientist,100000.0,2,BACHELOR,SENIOR,United States,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,HomeAware,2023-05-11 15:27:04.070650
721,Data Quality Analyst,82357.0,8,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:27:11.454168
722,Junior AI Engineer,87503.0,1,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:27:14.524451
723,Data Analyst,95000.0,3,BACHELOR,-1,"Fort Worth, TX",0,Unknown,-1,-1,-1,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,-1,Company - Private,3.7,4.5,3.5,4.0,2.5,4.5,"FASTENER DISTRIBUTION HOLDINGS LLC
3.7",2023-05-11 15:27:18.902540
724,Data Scientist,115535.0,5,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:27:23.286624
725,Data Science Co-op,105551.0,-1,BACHELOR,JUNIOR,"Danvers, MA",0,1001 to 5000 Employees,5,1981,42,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),6,Company - Public,3.6,3.8,3.7,3.6,3.3,2.9,"Abiomed
3.6",2023-05-11 15:27:26.489437
726,Data Science Associate,96038.0,2,BACHELOR,-1,"Raleigh, NC",0,10000+ Employees,7,1987,36,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),9,Company - Public,3.9,3.5,4.3,3.8,3.5,3.4,"Gilead Sciences
3.9",2023-05-11 15:27:29.313275
727,Data Analyst,67430.0,-1,BACHELOR,-1,"Falls Church, VA",0,51 to 200 Employees,2,2009,14,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Contract,4.3,3.7,3.6,4.5,3.9,4.5,"Tesla Government
4.3",2023-05-11 15:27:36.208537
728,"Co-op, Data Engineer",131330.0,-1,-1,-1,"Cambridge, MA",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Public,-1,-1,-1,-1,-1,-1,-1,2023-05-11 15:27:39.965406
729,Data Scientist,100746.0,3,BACHELOR,-1,"Reston, VA",0,Unknown,-1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.6,4.4,4.0,4.4,4.0,3.4,"GTA (Global Technology Associates)
4.6",2023-05-11 15:27:42.199125
730,Data Analyst,91474.0,2,BACHELOR,-1,"San Francisco, CA",0,51 to 200 Employees,2,2006,17,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.4,4.1,4.0,4.7,4.3,4.5,"Moove-it
4.4",2023-05-11 15:27:45.644835
731,Junior Business Analyst,66912.0,3,BACHELOR,-1,"Port Washington, NY",0,501 to 1000 Employees,4,1989,34,Consumer Product Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,2.8,3.2,2.8,2.9,2.6,2.7,"Kiss Products
2.8",2023-05-11 15:27:50.144499
733,Data Engineer,108505.0,8,BACHELOR,SENIOR,"Reston, VA",0,1001 to 5000 Employees,5,2006,17,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.2,4.0,3.9,4.0,3.9,4.2,"Octo
4.2",2023-05-11 15:27:58.399697
734,Data Science - Analyst I,70000.0,1,BACHELOR,-1,"Mount Laurel, NJ",0,5001 to 10000 Employees,6,1924,99,Vehicle Dealers,Retail & Wholesale,$1 to $5 billion (USD),7,Company - Private,3.7,3.3,3.4,3.8,3.5,3.7,"Holman
3.7",2023-05-11 15:28:04.868394
736,Data Scientist,102047.0,2,BACHELOR,-1,"Minneapolis, MN",0,201 to 500 Employees,3,2003,20,Business Consulting,Management & Consulting,$25 to $100 million (USD),4,Subsidiary or Business Segment,4.0,3.8,3.8,4.0,3.9,3.8,"Trissential
4.0",2023-05-11 15:28:08.352469
738,Data Scientist,99000.0,-1,-1,-1,Remote,1,1001 to 5000 Employees,5,1999,24,Home Furniture & Housewares Stores,Retail & Wholesale,$1 to $5 billion (USD),7,Company - Public,3.1,3.2,3.0,3.4,2.8,3.4,"Overstock.com Inc.
3.1",2023-05-11 15:28:17.595739
740,Data Science Engineer,105699.0,-1,BACHELOR,SENIOR,"Herndon, VA",0,Unknown,-1,-1,-1,Software Development,Information Technology,Unknown / Non-Applicable,-1,Company - Private,2.6,4.0,4.0,3.0,4.0,3.0,"Softthink Solutions
2.6",2023-05-11 15:28:23.608122
742,Data Analyst,79979.0,5,BACHELOR,-1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,BET+,2023-05-11 15:28:27.231079
743,Data Science (AI/ML),69782.0,-1,-1,-1,"Dallas, TX",0,501 to 1000 Employees,4,2004,19,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4,Company - Private,3.9,3.9,3.8,4.0,3.7,3.9,"Anblicks
3.9",2023-05-11 15:28:29.279377
744,"Manager, Data Science & Analytics",152100.0,5,BACHELOR,-1,United States,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FedEx Dataworks,2023-05-11 15:28:34.314461
746,Data Science Engineer,78948.0,-1,MASTER,-1,"Farmington Hills, MI",0,1 to 50 Employees,1,2000,23,HR Consulting,Human Resources & Staffing,$1 to $5 million (USD),2,Company - Private,4.4,4.3,4.5,4.5,4.5,4.5,"SunSoft Technologies
4.4",2023-05-11 15:28:37.038545
747,Data Analyst,140400.0,5,BACHELOR,-1,"Cupertino, CA",0,1 to 50 Employees,1,-1,-1,Advertising & Public Relations,Media & Communication,$1 to $5 million (USD),2,Company - Private,3.0,3.0,3.0,3.0,3.0,3.0,"Match Inc
3.0",2023-05-11 15:28:39.909522
