,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time Unit
394,"$48,070 /yr (est.)",48070.0,"Corporate, Quality and Patient Safety Statistical Analyst",1,1,1,LCMC Health, LA,3.5,0,-1,-1,-1,-1,-1,-1,-1,3.4,3.2,3.6,3.1,3.5,yr
395,"$82,811 /yr (est.)",82811.0,Sr Data Analyst,3,1,-1,Children's Health, TX,4.1,0,110,5001 to 10000 Employees,1913,Hospital,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.9,4.1,4.1,3.5,3.8,yr
396,"$94,257 /yr (est.)",94257.0,"Statistical Research Analyst (FT), Dept of Surgery",5,1,-1,D-H Medical Center, NH,3.6,0,130,5001 to 10000 Employees,1893,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.1,3.6,3.0,3.4,yr
397,"$100,420 /yr (est.)",100420.0,Senior Health Data Analyst I,4,1,1,Partnership HealthPlan of California, CA,3.9,0,29,501 to 1000 Employees,1994,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.9,4.1,4.2,3.9,4.3,yr
398,"$112,500 /yr (est.)",112500.0,Senior Real-World Data Analyst,5,1,1,Sarepta Therapeutics,United States,4.2,0,26,1001 to 5000 Employees,1997,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$500 million to $1 billion (USD),3.9,4.5,4.2,4.0,3.9,yr
399,"$91,868 /yr (est.)",91868.0,Senior Clinical Data Analyst-EMO,0,-1,-1,Community Clinic Inc., MD,3.2,0,51,201 to 500 Employees,1972,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.6,3.3,3.5,3.2,3.1,yr
401,"$98,532 /yr (est.)",98532.0,Senior Healthcare Data Analyst: Hybrid,8,1,1,Beth Israel Deaconess Medical Center, MA,3.5,0,11,5001 to 10000 Employees,2012,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$5 to $25 million (USD),3.3,3.1,3.4,3.0,3.4,yr
402,"$148,500 /yr (est.)",148500.0,"Principal, Statistical Programming (Critical Care)",6,1,0,Edwards Lifesciences, CA,4.0,0,65,10000+ Employees,1958,Company - Public,Health Care Products Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.9,4.1,3.6,3.5,yr
403,"$109,750 /yr (est.)",109750.0,Assistant Actuary,0,1,0,Cambia Health Solutions, WA,3.6,0,106,5001 to 10000 Employees,1917,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.5,3.9,3.7,3.3,3.6,yr
404,"$274,647 /yr (est.)",274647.0,"VP, Actuarial Services (Risk Adjustment) - REMOTE",10,1,0,Molina Healthcare, CA,3.4,0,43,10000+ Employees,1980,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),3.2,3.5,3.4,3.0,3.4,yr
405,"$73,212 /yr (est.)",73212.0,Senior Data Analyst - Property & Casualty,3,1,1,"Assurance, a Marsh & McLennan Agency", IL,4.0,0,62,501 to 1000 Employees,1961,Company - Public,Insurance Agencies & Brokerages,Insurance,$100 to $500 million (USD),4.2,4.1,4.4,4.2,4.4,yr
407,"$100,420 /yr (est.)",100420.0,Senior Health Data Analyst I,0,-1,-1,Partnership HealthPlan of California, CA,3.9,0,29,501 to 1000 Employees,1994,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.9,4.1,4.2,3.9,4.3,yr
408,"$254,750 /yr (est.)",254750.0,Senior Systems Test Engineer - Autonomous Vehicles,6,1,1,"Oski Technology
4.6", CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,yr
409,"$99,823 /yr (est.)",99823.0,Flight Software Engineer,2,1,-1,"Vast
4.5", CA,4.5,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.7,4.4,4.3,4.0,yr
411,"$126,897 /yr (est.)",126897.0,"Motion Planning Engineer, Autopilot",0,1,-1,"Tesla
3.6", CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,yr
412,"$98,900 /yr (est.)",98900.0,"Software Engineer, Hybrid",0,1,-1,"MKS Instruments, Inc.
3.9", OR,3.9,0,62,5001 to 10000 Employees,1961,Company - Public,Machinery Manufacturing,Manufacturing,$1 to $5 billion (USD),3.8,3.7,3.8,3.6,3.8,yr
413,"$88,154 /yr (est.)",88154.0,Systems Engineer/ Medical Devices,0,1,-1,"Analog Devices
4.1", MA,4.1,0,58,10000+ Employees,1965,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.7,4.0,3.6,3.9,yr
414,"$132,500 /yr (est.)",132500.0,Software Infrastructure Engineer (Starshield),2,1,-1,"Swarm Technologies
4.2", CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,yr
415,"$101,500 /yr (est.)",101500.0,Software Engineer,5,1,1,"Autonodyne LLC
3.9", MA,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.3,3.2,3.6,3.3,3.6,yr
417,"$95,650 /yr (est.)",95650.0,"Autonomous System Test Engineer, Mid",2,1,-1,"Booz Allen Hamilton
4.2", CA,4.2,0,109,10000+ Employees,1914,Company - Public,Business Consulting,Management & Consulting,$5 to $10 billion (USD),4.1,3.9,4.3,3.9,4.3,yr
418,"$140,000 /yr (est.)",140000.0,Vision Systems Software Engineer,4,1,-1,"Groe Advisors
4.4", MA,4.4,0,16,1 to 50 Employees,2007,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.4,4.1,4.1,4.3,4.2,yr
419,"$117,155 /yr (est.)",117155.0,"Mechanical Engineer, Vehicle Engineering",0,-1,-1,Glydways, CA,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
420,"$89,712 /yr (est.)",89712.0,Robotics Software Engineer,2,1,1,"University of Maryland
4.2", MD,4.2,0,167,10000+ Employees,1856,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.9,3.6,4.1,3.8,4.0,yr
421,"$85,270 /yr (est.)",85270.0,"Development Engineer, Telematics Testing and Validation",0,1,0,"Mercedes-Benz R&D North America
4.2", CA,4.2,0,137,10000+ Employees,1886,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,3.6,4.0,3.9,3.7,4.0,yr
422,"$78,954 /yr (est.)",78954.0,System Engineer,2,1,-1,"Symbotic
3.3", MS,3.3,0,16,501 to 1000 Employees,2007,Company - Public,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3.2,3.2,2.8,2.6,2.9,yr
423,"$131,118 /yr (est.)",131118.0,Machine Learning Engineer - Simulation,0,1,-1,"DiDi Labs
3.9", CA,3.9,0,6,201 to 500 Employees,2017,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.9,3.5,3.7,3.4,3.8,yr
424,"$145,000 /yr (est.)",145000.0,Software Engineer,10,1,-1,"Koffie Financial
5.0",United States,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.0,2.0,2.0,3.0,yr
425,$34.00 /hr (est.),70720.0,Co-Op Computer Vision - Deep Learning (Fall 2023),2,1,-1,"Torc Robotics
4.3", TX,4.3,0,16,501 to 1000 Employees,2007,Company - Private,Software Development,Information Technology,$25 to $100 million (USD),4.0,4.5,4.5,3.9,4.1,hr
426,"$130,544 /yr (est.)",130544.0,Vehicle Robotics Controls Engineer,0,-1,-1,"Udelv
3.0", CA,3.0,0,-1,-1,-1,-1,-1,-1,-1,2.7,2.5,2.6,2.0,2.8,yr
427,"$132,500 /yr (est.)",132500.0,"Software Engineer, Data (Starshield)",4,1,-1,"Swarm Technologies
4.2", CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,yr
429,"$119,500 /yr (est.)",119500.0,Control System Engineer,5,1,1,RPO International, PA,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
430,"$126,970 /yr (est.)",126970.0,Data Engineer,4,1,-1,"Luminar
3.7", CA,3.7,0,11,201 to 500 Employees,2012,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.9,4.1,3.4,3.1,3.4,yr
431,"$200,000 /yr (est.)",200000.0,"Research Scientist Model Engineer, Autonomous Startup",0,2,-1,"Recruiting From Scratch
3.9", AZ,3.9,0,4,1 to 50 Employees,2019,Company - Private,Staffing & Subcontracting,Human Resources & Staffing,$1 to $5 million (USD),4.0,3.9,3.6,3.5,3.9,yr
432,"$105,000 /yr (est.)",105000.0,Communications Software Development Engineer - Software Defined Radios,3,1,1,"Secmation
3.6", TX,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.6,2.6,3.1,3.1,3.6,yr
433,"$132,500 /yr (est.)",132500.0,"Software Engineer, Full Stack (Starshield)",2,1,-1,"Swarm Technologies
4.2", CA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,yr
434,"$105,000 /yr (est.)",105000.0,Communications Software Development Engineer - Software Defined Radios,3,1,1,"Secmation
3.6", NC,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.6,2.6,3.1,3.1,3.6,yr
435,"$81,479 /yr (est.)",81479.0,Robotics Software Engineer 1,4,1,-1,"Applied Research Associates, Inc
4.2", VT,4.2,0,44,1001 to 5000 Employees,1979,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),4.0,4.0,4.3,4.1,4.3,yr
436,"$106,254 /yr (est.)",106254.0,Full Stack Javascript Engineer,4,1,-1,"Ford Motor Company
4.1", MI,4.1,0,120,10000+ Employees,1903,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.9,3.9,3.5,3.9,yr
437,"$175,000 /yr (est.)",175000.0,Senior Frontend Engineer,5,1,-1,"Union.ai
5.0", WA,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,4.6,yr
438,"$156,000 /yr (est.)",156000.0,Software Engineer - Mapping & Localization,3,2,1,"WeRide.ai
4.6", CA,4.6,0,-1,-1,-1,-1,-1,-1,-1,4.3,3.8,3.5,3.3,2.7,yr
439,"$80,472 /yr (est.)",80472.0,C++ Robotics Engineer,0,1,-1,"Autonomous Solutions
4.6", UT,4.6,0,23,51 to 200 Employees,2000,Company - Private,Electronics Manufacturing,Manufacturing,$5 to $25 million (USD),4.4,4.2,4.6,4.5,4.5,yr
440,"$95,362 /yr (est.)",95362.0,Data Engineer,5,1,1,"Ford Motor Company
4.1", MI,4.1,0,120,10000+ Employees,1903,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.9,3.9,3.5,3.9,yr
441,"$81,640 /yr (est.)",81640.0,Diagnostic Software Engineer 1,1,1,1,"PACCAR
3.6", TX,3.6,0,118,10000+ Employees,1905,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.3,3.2,3.0,3.6,yr
442,"$80,000 /yr (est.)",80000.0,Vehicle Integration Engineer,5,1,-1,"TuSimple
3.1", AZ,3.1,0,8,501 to 1000 Employees,2015,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,2.9,3.7,2.8,2.5,3.1,yr
443,"$100,000 /yr (est.)",100000.0,Software Quality Assurance (Manual/Automation),5,1,-1,"Abalta Technologies Inc
4.3", CA,4.3,0,20,51 to 200 Employees,2003,Company - Private,Computer Hardware Development,Information Technology,$1 to $5 million (USD),3.8,3.3,4.3,4.1,4.1,yr
444,"$92,289 /yr (est.)",92289.0,Software Engineer,5,1,-1,Defense Acquisition Support Services LLC, VA,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
445,"$81,349 /yr (est.)",81349.0,"Robotics Engineer, Autonomous Aerial Vehicles - National Robotics Engineering Center",10,1,0,"Carnegie Mellon University
4.4", PA,4.4,0,123,1001 to 5000 Employees,1900,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),4.3,3.9,4.2,4.0,3.8,yr
446,"$97,500 /yr (est.)",97500.0,Software Engineer - Machine Vision,0,1,-1,"RFA Engineering
4.0", IA,4.0,0,56,201 to 500 Employees,1967,Company - Private,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$5 to $25 million (USD),3.4,2.7,3.3,3.1,3.4,yr
447,"$115,376 /yr (est.)",115376.0,Microcontroller Software/Applications Engineer,0,1,0,"Analog Devices
4.1", TX,4.1,0,58,10000+ Employees,1965,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.7,4.0,3.6,3.9,yr
448,"$82,900 /yr (est.)",82900.0,Entry-Level Real Time Software Engineer (Virtual),0,1,0,"BOEING
3.9", MO,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,yr
449,"$106,481 /yr (est.)",106481.0,Forward Deployed Software Engineer,0,1,-1,"First Resonance
4.9", CA,4.9,0,5,1 to 50 Employees,2018,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.6,4.3,4.9,4.7,4.1,yr
450,"$115,174 /yr (est.)",115174.0,Software Engineer 4,10,1,-1,"USfalcon, Inc.
4.5", VA,4.5,0,39,201 to 500 Employees,1984,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $100 million (USD),4.1,4.4,4.4,4.1,4.5,yr
451,"$107,919 /yr (est.)",107919.0,Autonomous Systems Embedded Engineer,7,1,1,"Oak Ridge National Laboratory
3.6", TN,3.6,0,80,5001 to 10000 Employees,1943,Government,National Agencies,Government & Public Administration,Unknown / Non-Applicable,3.5,3.7,3.3,2.7,3.6,yr
452,"$137,689 /yr (est.)",137689.0,"Machine Learning Engineer – 3D computer vision, Autopilot AI",0,2,-1,"Tesla
3.6", CA,3.6,0,20,10000+ Employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$1 to $5 billion (USD),3.7,3.7,3.4,3.1,2.9,yr
453,$77.00 /hr (est.),160160.0,"Staff Software Engineer, Build",7,1,-1,"Ryzen Solutions
4.2", CA,4.2,0,24,51 to 200 Employees,1999,Company - Private,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),4.3,4.0,4.2,4.0,4.1,hr
456,"$207,125 /yr (est.)",207125.0,Senior Systems Software Engineer - Autonomous Vehicles Platform,4,1,-1,"NVIDIA
4.6", CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,yr
457,"$130,000 /yr (est.)",130000.0,Computer Vision and Machine Learning Engineer,3,1,1,"Stratom, Inc.
5.0", CO,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.3,5.0,5.0,5.0,yr
458,"$83,064 /yr (est.)",83064.0,Autonomous AI/ML Software Engineer,0,1,-1,"Aurora Flight Sciences
4.1", MA,4.1,0,34,501 to 1000 Employees,1989,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.9,4.0,3.8,4.3,yr
459,"$100,804 /yr (est.)",100804.0,"Senior Robotics Engineer, Computer Vision - National Robotics Engineering Center",5,1,1,"Carnegie Mellon University
4.4", PA,4.4,0,123,1001 to 5000 Employees,1900,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),4.3,3.9,4.2,4.0,3.8,yr
460,"$84,633 /yr (est.)",84633.0,Software Test Engineer I - Robotics,0,1,-1,"Hyster-Yale Group
3.5", OR,3.5,0,38,5001 to 10000 Employees,1985,Company - Public,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.3,3.4,3.3,2.9,3.7,yr
461,"$116,579 /yr (est.)",116579.0,Computer Vision Research Engineer,2,1,-1,"DreamVu
3.8", PA,3.8,0,6,Unknown,2017,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.7,3.8,3.5,3.6,3.4,yr
462,"$78,569 /yr (est.)",78569.0,Software Engineer- Electric Vehicles,3,1,-1,"Fontaine Modification
3.5", NC,3.5,0,-1,-1,-1,-1,-1,-1,-1,2.8,3.3,3.6,3.0,3.1,yr
463,"$103,172 /yr (est.)",103172.0,Artificial Intelligence & Machine Learning Research Engineer- Autonomous Systems,0,1,-1,"Aurora Flight Sciences
4.1", MA,4.1,0,34,501 to 1000 Employees,1989,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.9,4.0,3.8,4.3,yr
466,"$87,413 /yr (est.)",87413.0,Embedded Software Engineer,0,1,-1,"ORANGE EV LLC
4.0", MO,4.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.4,3.8,3.9,4.2,yr
467,"$207,500 /yr (est.)",207500.0,"Systems Validation Engineer, Vehicle and HIL",3,1,-1,"Zoox
4.1", CA,4.1,0,9,1001 to 5000 Employees,2014,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,3.8,4.0,3.5,3.5,yr
468,"$67,831 /yr (est.)",67831.0,Student Programs Engineer - Robotics and Autonomous Systems,3,1,-1,"MathWorks
4.5", MA,4.5,0,39,501 to 1000 Employees,1984,Company - Private,Software Development,Information Technology,$1 to $5 billion (USD),4.1,4.0,4.6,4.3,4.7,yr
469,"$101,050 /yr (est.)",101050.0,Associate Real Time Software Engineer (Virtual),2,1,0,"BOEING
3.9", MO,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,yr
470,"$86,217 /yr (est.)",86217.0,Autonomous Driving Simulation Engineer - Managed AI,3,1,-1,"Deloitte
4.1", NJ,4.1,0,173,10000+ Employees,1850,Company - Private,Accounting & Tax,Financial Services,$10+ billion (USD),4.3,3.8,4.0,3.8,3.3,yr
471,"$239,450 /yr (est.)",239450.0,"Staff Software Engineer, Localization",7,1,1,"Cruise
3.9",United States,3.9,0,10,1001 to 5000 Employees,2013,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,4.3,3.8,3.4,3.4,yr
473,"$104,248 /yr (est.)",104248.0,Software Engineer - Machine Learning (ML/CV/AI),3,1,1,"Skyways
3.3", TX,3.3,0,5,1 to 50 Employees,2018,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,3.8,3.1,3.8,1.0,3.1,yr
475,"$190,000 /yr (est.)",190000.0,Sr. Software Engineer (Starship),6,1,1,"Swarm Technologies
4.2",Texas,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,yr
476,"$132,500 /yr (est.)",132500.0,"Software Engineer, Full Stack (Starshield)",2,1,-1,"Swarm Technologies
4.2", WA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,yr
477,"$147,410 /yr (est.)",147410.0,Senior Software Engineer,0,2,-1,"Spirent Communications
3.8", CA,3.8,0,87,1001 to 5000 Employees,1936,Company - Public,Telecommunications Services,Telecommunications,$500 million to $1 billion (USD),3.6,3.4,3.6,3.3,3.9,yr
478,"$89,813 /yr (est.)",89813.0,Systems Engineer,5,1,1,"AGCO
3.9", AZ,3.9,0,33,10000+ Employees,1990,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.4,3.6,3.6,3.3,3.5,yr
479,"$79,088 /yr (est.)",79088.0,Software Test Engineer,3,1,1,"Robotic Research
4.5", MD,4.5,0,21,201 to 500 Employees,2002,Company - Private,Computer Hardware Development,Information Technology,$25 to $100 million (USD),4.7,4.4,4.7,4.6,4.1,yr
480,"$85,434 /yr (est.)",85434.0,Quality Assurance Engineer,0,1,-1,"Alten Technology USA
3.4", MA,3.4,0,35,10000+ Employees,1988,Company - Private,Research & Development,Management & Consulting,$1 to $5 billion (USD),3.4,2.8,3.2,3.2,3.6,yr
481,"$254,750 /yr (est.)",254750.0,Senior Systems Test Engineer - Autonomous Vehicles,6,1,1,"NVIDIA
4.6", CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,yr
482,"$132,500 /yr (est.)",132500.0,Software Engineer (Starship),2,1,-1,"SpaceX
4.0", TX,4.0,0,21,5001 to 10000 Employees,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.1,3.8,3.8,3.4,2.7,yr
483,$30.00 /hr (est.),62400.0,Reliability Test Engineer,10,1,1,"Kett Engineering Corporation
2.6", CA,2.6,0,-1,-1,-1,-1,-1,-1,-1,2.4,2.1,2.6,2.2,3.2,hr
484,"$80,593 /yr (est.)",80593.0,Brake Systems Engineer,3,1,-1,"Bosch Group
4.4", MI,4.4,0,137,10000+ Employees,1886,Company - Private,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),4.1,4.1,4.4,4.0,4.1,yr
485,"$109,307 /yr (est.)",109307.0,Software Engineering Co-op,0,1,-1,"QinetiQ
3.9", MA,3.9,0,22,1001 to 5000 Employees,2001,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $5 billion (USD),3.8,3.4,3.9,3.5,4.0,yr
486,"$170,000 /yr (est.)",170000.0,Firmware Engineer,5,1,-1,"Zoox
4.1", CA,4.1,0,9,1001 to 5000 Employees,2014,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.8,3.8,4.0,3.5,3.5,yr
487,"$132,500 /yr (est.)",132500.0,Software Engineer (Starshield),2,1,-1,"Swarm Technologies
4.2", WA,4.2,0,7,1 to 50 Employees,2016,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,4.0,4.2,4.3,4.4,4.3,yr
488,"$99,612 /yr (est.)",99612.0,User Interface Software Engineer - National Robotics Engineering Center,5,1,0,"Carnegie Mellon University
4.4", PA,4.4,0,123,1001 to 5000 Employees,1900,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),4.3,3.9,4.2,4.0,3.8,yr
489,"$85,000 /yr (est.)",85000.0,Associate Industrial Engineer,2,1,0,"BOEING
3.9", AZ,3.9,0,107,10000+ Employees,1916,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9,yr
490,"$245,500 /yr (est.)",245500.0,Software Engineer II,5,1,1,"Aurora Innovation
3.9", CA,3.9,0,6,201 to 500 Employees,2017,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.1,3.9,3.9,3.8,yr
491,"$91,628 /yr (est.)",91628.0,Software Engineer,5,1,1,"Oasys International, LLC
3.7", UT,3.7,0,12,51 to 200 Employees,2011,Company - Private,Information Technology Support Services,Information Technology,$1 to $5 million (USD),3.8,4.0,3.9,3.8,4.3,yr
492,"$207,125 /yr (est.)",207125.0,Senior Systems Software Engineer - Autonomous Vehicles Platform,4,1,-1,"Oski Technology
4.6", CA,4.6,0,30,10000+ Employees,1993,Company - Public,Computer Hardware Development,Information Technology,$5 to $10 billion (USD),4.5,4.5,4.6,4.4,4.2,yr
493,"$103,707 /yr (est.)",103707.0,Software Engineer - Full-Stack,4,1,1,"Skyways
3.3", TX,3.3,0,5,1 to 50 Employees,2018,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,3.8,3.1,3.8,1.0,3.1,yr
494,"$150,000 /yr (est.)",150000.0,Autonomous Systems Embedded Software Engineer,10,1,0,"Leidos
3.9", WA,3.9,0,54,10000+ Employees,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),3.8,3.6,3.8,3.6,4.0,yr
495,$34.15 /hr (est.),71032.0,Optical Devices Process Technician,4,1,0,"Applied Materials
4.1", CA,4.1,0,56,10000+ Employees,1967,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.9,3.8,3.9,3.6,3.6,hr
496,"$232,500 /yr (est.)",232500.0,Autonomous Vehicles Software Engineer,2,2,1,"Applied Intuition
3.8", CA,3.8,0,6,51 to 200 Employees,2017,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.4,3.9,4.2,4.1,3.0,yr
