,Job Title,Annual Salary,Experience,Education,Location,Is Remote,Company Size,Company Size Scale,Founded,Company Old,Industry,Sector,Revenue,Revenue Scale,Type of Ownership,Rating,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Company Name,Time of Scrape
417,Software Engineer,105000.0,3,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vindhya Data Science,2023-05-14 14:29:28.948611
418,"Software Developer, Frontend",120000.0,-1,1,Remote,1,201 to 500 Employees,3,2015,8,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.5,4.1,4.3,4.2,4.1,4.2,"DISQO
4.5",2023-05-14 14:29:31.049021
419,Software Engineer,112950.0,18,1,"Dallas, TX",0,10000+ Employees,7,1967,56,"Airlines, Airports & Air Transportation",Transportation & Logistics,$10+ billion (USD),9,Company - Public,4.1,4.1,4.2,4.0,3.5,3.6,"Southwest Airlines
4.1",2023-05-14 14:29:34.032384
420,Kubernetes Engineer,114400.0,1,3,"Deerfield, IL",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.2,3.9,3.7,4.0,4.0,4.2,"Purple Drive Technologies
4.2",2023-05-14 14:29:48.648596
421,Junior Cloud Engineer,55000.0,2,2,"Littleton, CO",0,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:29:51.021045
422,Software Engineer - CommerceTools,94099.2,1,2,Remote,1,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:29:53.667958
423,"Sr Fullstack Engineer - Nodejs, AWS",118601.6,10,-1,Remote,1,201 to 500 Employees,3,1998,25,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,3.6,3.5,3.2,3.4,3.2,3.4,"chenoa inc
3.6",2023-05-14 14:29:57.037979
424,Software Engineer,105000.0,5,1,Remote,1,1001 to 5000 Employees,5,-1,-1,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,3.4,3.6,3.6,3.1,3.2,3.2,"MW Industries, Inc.
3.4",2023-05-14 14:29:59.314908
425,Software Engineer,100000.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Aiden Technology,2023-05-14 14:30:01.685229
426,Junior Software Developer,64480.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Springbrook Creek Statement Composition LLC,2023-05-14 14:30:03.723121
428,Software Engineer,124800.0,10,-1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,slesha inc,2023-05-14 14:30:07.791346
430,Software Engineer,115000.0,2,1,Remote,1,51 to 200 Employees,2,-1,-1,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,-1,Company - Private,4.8,4.4,4.4,4.7,4.7,5.0,"Polco
4.8",2023-05-14 14:30:10.828083
432,Software Engineer,105000.0,-1,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Redvest App,2023-05-14 14:30:15.475415
433,Frontend Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 14:30:17.186452
434,Software Engineer,105000.0,3,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vindhya Data Science,2023-05-14 14:30:19.509855
435,Software Engineer,100000.0,2,1,Remote,1,1 to 50 Employees,1,2010,13,Real Estate,Real Estate,$1 to $5 million (USD),2,Company - Private,4.3,4.3,4.4,4.3,4.3,4.4,"THIRDHOME
4.3",2023-05-14 14:30:21.267834
437,Java Software Engineer,104000.0,5,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Intelon Optics,2023-05-14 14:30:25.920116
438,Software Engineer - GIS,88847.0,2,1,"Katy, TX",0,1001 to 5000 Employees,5,1997,26,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),6,Private Practice / Firm,4.1,4.2,4.1,4.3,4.2,3.9,"LJA Engineering
4.1",2023-05-14 14:30:27.611657
439,Remote Software Engineer - All Levels,128743.0,4,1,"San Francisco, CA",0,1 to 50 Employees,1,2019,4,Banking & Lending,Financial Services,Unknown / Non-Applicable,-1,Company - Private,4.3,4.2,4.6,4.2,4.1,4.2,"Kikoff
4.3",2023-05-14 14:30:30.303179
441,Software Engineer,82000.0,-1,2,Remote,1,51 to 200 Employees,2,2005,18,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3,Company - Private,3.4,3.0,3.5,3.4,3.0,3.8,"Mosaic Learning, Inc.
3.4",2023-05-14 14:30:35.433431
443,Junior Level Cloud Engineer,88400.0,1,2,Remote,1,51 to 200 Employees,2,2000,23,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,3.9,3.5,3.4,3.6,3.7,3.5,"element technologies
3.9",2023-05-14 14:30:40.207531
444,Frontend UI Developer,105000.0,7,2,"Irving, TX",0,51 to 200 Employees,2,2010,13,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4,Company - Private,4.0,3.7,3.8,3.7,3.5,3.9,"Resolvetech Solutions
4.0",2023-05-14 14:30:43.014302
445,Software Engineer 1,80000.0,-1,1,"Denver, CO",0,Unknown,-1,-1,-1,Staffing & Subcontracting,Human Resources & Staffing,Unknown / Non-Applicable,-1,Company - Private,4.5,4.3,3.9,4.4,4.6,4.3,"Service Core
4.5",2023-05-14 14:30:45.463372
446,Frontend Engineer,154960.0,5,2,"Foster City, CA",0,51 to 200 Employees,2,1999,24,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),4,Company - Private,4.2,4.3,4.0,4.2,4.0,4.0,"Ryzen Solutions
4.2",2023-05-14 14:30:47.864452
447,"Software Developer, Frontend",120000.0,-1,1,Remote,1,201 to 500 Employees,3,2015,8,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.5,4.1,4.3,4.2,4.1,4.2,"DISQO
4.5",2023-05-14 14:30:50.219250
448,Software Engineer - Backend,98830.0,5,1,"Atlanta, GA",0,1 to 50 Employees,1,2019,4,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,-1,Company - Private,3.2,3.5,3.6,3.2,2.7,2.9,"Lionheart Games, LLC
3.2",2023-05-14 14:30:52.608657
449,Software Development Engineer II - Creator Growth (Contract),176800.0,1,1,"San Francisco, CA",0,1001 to 5000 Employees,5,2011,12,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Subsidiary or Business Segment,4.0,3.7,3.8,3.9,3.3,3.9,"Twitch
4.0",2023-05-14 14:30:55.155366
450,Junior Cloud Engineer,55000.0,2,2,"Littleton, CO",0,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:31:06.610383
451,Software Engineer,105000.0,5,1,Remote,1,1001 to 5000 Employees,5,-1,-1,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,3.4,3.6,3.6,3.1,3.2,3.2,"MW Industries, Inc.
3.4",2023-05-14 14:31:09.011375
452,Software Engineer - CommerceTools,94099.2,1,2,Remote,1,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:31:11.636751
453,Kubernetes Engineer,114400.0,1,3,"Deerfield, IL",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.2,3.9,3.7,4.0,4.0,4.2,"Purple Drive Technologies
4.2",2023-05-14 14:31:14.499163
454,Software Engineer,115000.0,2,1,Remote,1,51 to 200 Employees,2,-1,-1,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,-1,Company - Private,4.8,4.4,4.4,4.7,4.7,5.0,"Polco
4.8",2023-05-14 14:31:16.765009
459,"Sr Fullstack Engineer - Nodejs, AWS",118601.6,10,-1,Remote,1,201 to 500 Employees,3,1998,25,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,3.6,3.5,3.2,3.4,3.2,3.4,"chenoa inc
3.6",2023-05-14 14:31:27.573223
460,Software Engineer,105000.0,-1,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Redvest App,2023-05-14 14:31:29.997778
462,Frontend Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 14:31:34.172968
463,Software Engineer,105000.0,3,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vindhya Data Science,2023-05-14 14:31:37.158138
464,Software Engineer,100000.0,2,1,Remote,1,1 to 50 Employees,1,2010,13,Real Estate,Real Estate,$1 to $5 million (USD),2,Company - Private,4.3,4.3,4.4,4.3,4.3,4.4,"THIRDHOME
4.3",2023-05-14 14:31:39.135902
465,Junior Software Developer,64480.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Springbrook Creek Statement Composition LLC,2023-05-14 14:31:42.907858
466,Software Engineer,124800.0,10,-1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,slesha inc,2023-05-14 14:31:45.693379
467,"Software Developer, Frontend",120000.0,-1,1,Remote,1,201 to 500 Employees,3,2015,8,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.5,4.1,4.3,4.2,4.1,4.2,"DISQO
4.5",2023-05-14 14:31:47.973040
469,Software Development Engineer II - Creator Growth (Contract),176800.0,1,1,"San Francisco, CA",0,1001 to 5000 Employees,5,2011,12,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Subsidiary or Business Segment,4.0,3.7,3.8,3.9,3.3,3.9,"Twitch
4.0",2023-05-14 14:31:53.415141
470,Junior Level Cloud Engineer,88400.0,1,2,Remote,1,51 to 200 Employees,2,2000,23,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,3.9,3.5,3.4,3.6,3.7,3.5,"element technologies
3.9",2023-05-14 14:31:55.981788
472,Software Engineer - GIS,88847.0,2,1,"Katy, TX",0,1001 to 5000 Employees,5,1997,26,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),6,Private Practice / Firm,4.1,4.2,4.1,4.3,4.2,3.9,"LJA Engineering
4.1",2023-05-14 14:32:00.789248
473,Full Stack Software Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 14:32:03.063084
474,Software Engineer 1,80000.0,-1,1,"Denver, CO",0,Unknown,-1,-1,-1,Staffing & Subcontracting,Human Resources & Staffing,Unknown / Non-Applicable,-1,Company - Private,4.5,4.3,3.9,4.4,4.6,4.3,"Service Core
4.5",2023-05-14 14:32:05.346923
475,Remote Software Engineer - All Levels,128743.0,4,1,"San Francisco, CA",0,1 to 50 Employees,1,2019,4,Banking & Lending,Financial Services,Unknown / Non-Applicable,-1,Company - Private,4.3,4.2,4.6,4.2,4.1,4.2,"Kikoff
4.3",2023-05-14 14:32:07.618474
476,Java Software Engineer,104000.0,5,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Intelon Optics,2023-05-14 14:32:09.908554
479,Software Development Engineer I,70000.0,-1,1,"Englewood, CO",0,1001 to 5000 Employees,5,1971,52,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.5,3.3,3.4,3.6,3.1,3.9,"Travelport
3.5",2023-05-14 14:32:15.255846
480,Junior Cloud Engineer,55000.0,2,2,"Littleton, CO",0,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:32:26.640779
481,Kubernetes Engineer,114400.0,1,3,"Deerfield, IL",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.2,3.9,3.7,4.0,4.0,4.2,"Purple Drive Technologies
4.2",2023-05-14 14:32:28.950345
482,Software Engineer,105000.0,5,1,Remote,1,1001 to 5000 Employees,5,-1,-1,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,3.4,3.6,3.6,3.1,3.2,3.2,"MW Industries, Inc.
3.4",2023-05-14 14:32:31.143965
484,"Sr Fullstack Engineer - Nodejs, AWS",118601.6,10,-1,Remote,1,201 to 500 Employees,3,1998,25,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,3.6,3.5,3.2,3.4,3.2,3.4,"chenoa inc
3.6",2023-05-14 14:32:36.469374
485,Software Engineer - CommerceTools,94099.2,1,2,Remote,1,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:32:38.808090
486,Software Engineer,115000.0,2,1,Remote,1,51 to 200 Employees,2,-1,-1,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,-1,Company - Private,4.8,4.4,4.4,4.7,4.7,5.0,"Polco
4.8",2023-05-14 14:32:41.538072
489,Software Engineer,100000.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Aiden Technology,2023-05-14 14:32:48.374623
490,Software Development Engineer II - Creator Growth (Contract),176800.0,1,1,"San Francisco, CA",0,1001 to 5000 Employees,5,2011,12,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Subsidiary or Business Segment,4.0,3.7,3.8,3.9,3.3,3.9,"Twitch
4.0",2023-05-14 14:32:50.111602
491,Junior Software Developer,64480.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Springbrook Creek Statement Composition LLC,2023-05-14 14:32:52.537298
492,Software Engineer,124800.0,10,-1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,slesha inc,2023-05-14 14:32:54.262135
493,Software Engineer,105000.0,3,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vindhya Data Science,2023-05-14 14:32:56.012710
495,Frontend Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 14:33:00.438130
496,Software Engineer,135000.0,6,2,"San Francisco, CA",0,51 to 200 Employees,2,2016,7,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,Company - Private,5.0,4.9,4.4,5.0,5.0,4.9,"January Technologies
5.0",2023-05-14 14:33:03.152888
497,Software Engineer,105000.0,-1,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Redvest App,2023-05-14 14:33:05.928176
498,Software Engineer,122364.0,-1,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Cboe Vest,2023-05-14 14:33:07.654615
499,Software Engineer,100000.0,2,1,Remote,1,1 to 50 Employees,1,2010,13,Real Estate,Real Estate,$1 to $5 million (USD),2,Company - Private,4.3,4.3,4.4,4.3,4.3,4.4,"THIRDHOME
4.3",2023-05-14 14:33:09.418551
502,Senior Full-Stack Software Engineer,165000.0,-1,1,Remote,1,51 to 200 Employees,2,2009,14,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3,Company - Private,4.2,4.0,4.1,4.7,3.7,4.7,"Chartbeat
4.2",2023-05-14 14:33:15.989065
505,Backend Software Engineer,95000.0,-1,1,"Los Angeles, CA",0,1 to 50 Employees,1,-1,-1,Grantmaking & Charitable Foundations,Nonprofit & NGO,Less than $1 million (USD),1,Nonprofit Organization,3.6,2.0,2.0,5.0,2.0,5.0,"Involve.ai
3.6",2023-05-14 14:33:21.906502
506,Software Engineer - Angular,160160.0,3,1,"Cincinnati, OH",0,201 to 500 Employees,3,2014,9,Information Technology Support Services,Information Technology,$100 to $500 million (USD),6,Company - Private,4.4,4.2,4.1,4.3,4.1,4.3,"Encore Technologies
4.4",2023-05-14 14:33:24.200140
507,"Software Developer, Frontend",120000.0,-1,1,Remote,1,201 to 500 Employees,3,2015,8,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.5,4.1,4.3,4.2,4.1,4.2,"DISQO
4.5",2023-05-14 14:33:26.539807
508,"Software Engineer, Docs + Wiki",190000.0,-1,1,"San Francisco, CA",0,201 to 500 Employees,3,2016,7,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.9,4.9,4.8,4.9,4.8,4.6,"Notion
4.9",2023-05-14 14:33:28.832880
509,Frontend UI Developer,105000.0,7,2,"Irving, TX",0,51 to 200 Employees,2,2010,13,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4,Company - Private,4.0,3.7,3.8,3.7,3.5,3.9,"Resolvetech Solutions
4.0",2023-05-14 14:33:31.153781
510,Junior Cloud Engineer,55000.0,2,2,"Littleton, CO",0,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:33:43.208345
511,Kubernetes Engineer,114400.0,1,3,"Deerfield, IL",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.2,3.9,3.7,4.0,4.0,4.2,"Purple Drive Technologies
4.2",2023-05-14 14:33:45.724858
512,Software Engineer,105000.0,5,1,Remote,1,1001 to 5000 Employees,5,-1,-1,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,3.4,3.6,3.6,3.1,3.2,3.2,"MW Industries, Inc.
3.4",2023-05-14 14:33:47.903489
513,"Sr Fullstack Engineer - Nodejs, AWS",118601.6,10,-1,Remote,1,201 to 500 Employees,3,1998,25,Information Technology Support Services,Information Technology,$5 to $25 million (USD),3,Company - Private,3.6,3.5,3.2,3.4,3.2,3.4,"chenoa inc
3.6",2023-05-14 14:33:50.298935
515,Software Engineer,100000.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Aiden Technology,2023-05-14 14:33:54.951671
516,Frontend Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 14:33:56.770676
517,Software Engineer - CommerceTools,94099.2,1,2,Remote,1,10000+ Employees,7,1980,43,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),7,Company - Private,3.6,3.4,3.0,3.5,3.1,3.5,"Atos Syntel
3.6",2023-05-14 14:33:59.234324
518,Software Engineer,115000.0,2,1,Remote,1,51 to 200 Employees,2,-1,-1,Municipal Agencies,Government & Public Administration,Unknown / Non-Applicable,-1,Company - Private,4.8,4.4,4.4,4.7,4.7,5.0,"Polco
4.8",2023-05-14 14:34:01.620823
519,Software Engineer Senior (Windows Engineer),130000.0,-1,1,Remote,1,51 to 200 Employees,2,2015,8,Information Technology Support Services,Information Technology,$1 to $5 million (USD),2,Company - Public,4.9,4.9,4.7,4.9,4.9,4.9,"Sunixa Solutions
4.9",2023-05-14 14:34:03.898386
520,Junior Software Developer,64480.0,2,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Springbrook Creek Statement Composition LLC,2023-05-14 14:34:06.270899
521,Software Engineer (Full Stack) - Remote,125000.0,5,2,"Dallas, TX",0,501 to 1000 Employees,4,2003,20,Taxi & Car Services,Transportation & Logistics,$25 to $100 million (USD),4,Company - Private,4.0,3.3,3.7,3.1,3.5,3.5,"TeamOne Logistics
4.0",2023-05-14 14:34:08.583261
522,Software Engineer,105000.0,3,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Vindhya Data Science,2023-05-14 14:34:11.624884
524,Full Stack Software Engineer,125000.0,1,1,Remote,1,1 to 50 Employees,1,2009,14,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Company - Private,4.3,3.8,3.5,4.4,4.0,4.0,"SportsRecruits
4.3",2023-05-14 14:34:15.617725
526,Software Engineer,122364.0,-1,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Cboe Vest,2023-05-14 14:34:20.237217
527,Software Engineer,105000.0,-1,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Redvest App,2023-05-14 14:34:22.060859
529,Backend Software Engineer,95000.0,-1,1,"Los Angeles, CA",0,1 to 50 Employees,1,-1,-1,Grantmaking & Charitable Foundations,Nonprofit & NGO,Less than $1 million (USD),1,Nonprofit Organization,3.6,2.0,2.0,5.0,2.0,5.0,"Involve.ai
3.6",2023-05-14 14:34:27.068263
531,Software Engineer,100000.0,2,1,Remote,1,1 to 50 Employees,1,2010,13,Real Estate,Real Estate,$1 to $5 million (USD),2,Company - Private,4.3,4.3,4.4,4.3,4.3,4.4,"THIRDHOME
4.3",2023-05-14 14:34:31.610360
532,Software Development Engineer II - Creator Growth (Contract),176800.0,1,1,"San Francisco, CA",0,1001 to 5000 Employees,5,2011,12,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,Subsidiary or Business Segment,4.0,3.7,3.8,3.9,3.3,3.9,"Twitch
4.0",2023-05-14 14:34:33.931578
533,Software Engineer - GIS,88847.0,2,1,"Katy, TX",0,1001 to 5000 Employees,5,1997,26,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),6,Private Practice / Firm,4.1,4.2,4.1,4.3,4.2,3.9,"LJA Engineering
4.1",2023-05-14 14:34:36.650996
534,Frontend UI Developer,105000.0,7,2,"Irving, TX",0,51 to 200 Employees,2,2010,13,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4,Company - Private,4.0,3.7,3.8,3.7,3.5,3.9,"Resolvetech Solutions
4.0",2023-05-14 14:34:40.673166
535,Software Engineer,124800.0,10,-1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,slesha inc,2023-05-14 14:34:43.120730
536,Software Engineer,135000.0,6,2,"San Francisco, CA",0,51 to 200 Employees,2,2016,7,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,Company - Private,5.0,4.9,4.4,5.0,5.0,4.9,"January Technologies
5.0",2023-05-14 14:34:44.840573
537,Software Engineer 1,80000.0,-1,1,"Denver, CO",0,Unknown,-1,-1,-1,Staffing & Subcontracting,Human Resources & Staffing,Unknown / Non-Applicable,-1,Company - Private,4.5,4.3,3.9,4.4,4.6,4.3,"Service Core
4.5",2023-05-14 14:34:47.168460
538,Java Software Engineer,104000.0,5,1,Remote,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Intelon Optics,2023-05-14 14:34:49.540560
540,Software Engineer,105000.0,5,1,Remote,1,1001 to 5000 Employees,5,-1,-1,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),7,Company - Private,3.4,3.6,3.6,3.1,3.2,3.2,"MW Industries, Inc.
3.4",2023-05-14 14:35:02.678041
541,Kubernetes Engineer,114400.0,1,3,"Deerfield, IL",0,1 to 50 Employees,1,-1,-1,-1,-1,Unknown / Non-Applicable,-1,Company - Private,4.2,3.9,3.7,4.0,4.0,4.2,"Purple Drive Technologies
4.2",2023-05-14 14:35:05.028622
